price,price2,miles,fuel type,exterior color,interior color,drivetrain,transmission,engine,VIN,name,seller_address,id,model_name
"$34,405",,14 miles, E85 Flex Fuel, Oxford White, Pewter, RWD, 6-Speed Automatic, 3.7L V6 24V MPFI DOHC, 1FTYE1YM9KKA20093,New 2019 Ford Transit-150 Base,"333 W Grand Ave, Bensenville, IL 60106",754852287,Transit-150
"$13,945",,, Gasoline, Magnetic Metallic, Charcoal Black, FWD, Automatic, 1.6L 4 Cyl., 3FADP4EJ8JM134829,New 2018 Ford Fiesta SE,"675 Dunn Rd, Hazelwood, MO 63042",754721182,Fiesta
"$22,917",,4 miles, Gasoline, Blue Metallic, Light Putty, FWD, 6-Speed Automatic, 1.5L I4 16V GDI DOHC Turbo, 3FA6P0HD1KR128995,New 2019 Ford Fusion SE,"14633 Cicero Ave, Midlothian, IL 60445",751775740,Fusion
"$11,595",,"53,297 miles", E85 Flex Fuel, Shadow Black, Charcoal Black, FWD, Automatic, 2.0L I4 16V GDI DOHC Flexible Fuel, 1FADP3F23GL305949,Used 2016 Ford Focus SE,"1911 E Edwardsville Rd, Wood River, IL 62095",747873720,Focus
"$35,105",,, E85 Flex Fuel, Oxford White, Pewter, 2-Wheel Drive, Automatic,6, 1FTYE1ZM1KKA04842,New 2019 Ford Cargo Van,"5101 Broadway St, Quincy, IL 62305",751698405,Model Unknown
"$59,765",,, Diesel, Race Red, Medium Earth Gray, 4WD, Automatic, 6.7 L, 1FT7W2BT0KED36916,New 2019 Ford F-250 XLT,"9203 S 145th St, Omaha, NE 68138",755210387,F-250
"$48,455",,, E85 Flex Fuel, Black, INTERIOR TRIM,," TRANSMISSION, 8-SPEED AUTOMATIC",, 1GCUYDED2KZ167195,New 2019 Chevrolet Silverado Short Crew 1500 4WD,"4000 Harlem Ave, Lyons, IL 60534",756369729,Model Unknown
"$19,825",,, Gasoline, Red, Charcoal Black, FWD, 6-Speed Automatic with Auto-Shift, 1.6L I4 16V MPFI DOHC, 3FADP4EJ1JM131982,New 2018 Ford Fiesta SE,"1045 E Chicago St, Elgin, IL 60120",741671829,Fiesta
"$42,626",,10 miles, Gasoline, Shadow Black, Black, 4WD, 10-Speed Automatic, 3.5L V6 24V PDI DOHC Twin Turbo, 1FTEW1EG9JFE21732,New 2018 Ford F-150 XLT,"N88 W14300 Main Street, Menomonee Falls, WI 53051",753871894,F-150
"$28,630",,, Gasoline, Ruby Red, Ebony Black, 4WD, 6-Speed Automatic, 2.0L I4 16V GDI DOHC, MAJ6P1WLXJC183118,New 2018 Ford EcoSport Titanium,"3401 So Expressway, Council Bluffs, IA 51501",749225401,EcoSport
"$21,250",,"32,663 miles", Gasoline, Tuxedo Black Metallic, Ebony, AWD, 6-Speed Automatic, 3.5L V6 24V MPFI DOHC, 2FMTK4J8XFBB84191,Used 2015 Ford Edge SEL,"700 East Ave, Lomira, WI 53048",754945337,Edge
"$18,221",,"19,378 miles", Gasoline, Ingot Silver Metallic, Charcoal Black, FWD, 6-Speed Automatic, 1.5L I4 16V GDI DOHC Turbo, 1FMCU0GD3HUA49395,Certified 2017 Ford Escape SE,"1700 W. Silver Spring Dr, Glendale, WI 53209",746946833,Escape
"$9,914",,"114,762 miles", Gasoline, Dark Toreador Red Metallic, Graphite, 4WD, 4-Speed Automatic, 6.8L V10 20V MPFI SOHC, 1FTSW31S2YEA11752,Used 2000 Ford F-350,"203 10th St S, Sauk Centre, MN 56378",755238329,F-350
"$14,500",,"32,212 miles", Gasoline, Ruby Red Metallic Tinted Clearcoat, Ebony, FWD, 6-Speed Automatic, EcoBoost 1.5L I4 GTDi DOHC Turbocharged VCT, 1FA6P0HD1G5104223,Used 2016 Ford Fusion SE,"4501 South 4th Trafficway, Leavenworth, KS 66048",751471899,Fusion
"$39,205",,5 miles, Gasoline, Magnetic Metallic, Ebony, AWD, 6-Speed Automatic, 3.5L V6 24V MPFI DOHC, 2FMPK4K8XJBB61874,New 2018 Ford Edge Titanium,"2600 Rt. 34 East, Sandwich, IL 60548",727341956,Edge
"$32,997",,"42,729 miles", Gasoline, Shadow Black, Ebony, 4WD, 6-Speed Automatic w/OD, Twin Turbo Premium Unleaded V-6 3.5 L/213, 1FM5K8GT6HGA22548,Used 2017 Ford Explorer Sport,"2207 North Belt Highway, Saint Joseph, MO 64506",750697017,Explorer
"$25,500",,"39,519 miles", Gasoline, Silver, Black, RWD, 6-Speed Automatic, 5.0L V8 32V MPFI DOHC, 1FATP8FFXG5212832,Used 2016 Ford Mustang GT Premium,"ONLINE ONLY - No Retail Location, Chicago, IL 60603",750377972,Mustang
"$23,211",,4 miles, Gasoline, Ruby Red, Ebony, Front Wheel Drive, Automatic, 1.5L Turbocharged, 3FA6P0HD7KR133389,New 2019 Ford Fusion SE,"7466 S Lindbergh Blvd, St. Louis, MO 63125",753698558,Fusion
"$9,999",,"39,441 miles", Gasoline, White, Black, Front Wheel Drive, Automatic,6, 2FMDK3GC8DBE03379,Used 2013 Ford Edge SE,"122 West O St., Lincoln, NE 68528",750543921,Edge
"$21,799",,5 miles, Gasoline, Shadow Black, Ebony, FWD, 6-Speed Automatic w/OD, Intercooled Turbo Regular Unleaded I-4 1.5 L/91, 3FA6P0HD5JR260348,New 2018 Ford Fusion SE,"1098 US-169, Smithville, MO 64089",745145325,Fusion
"$42,962",,10 miles, Gasoline, Magnetic Metallic, Black, 4WD, 10-Speed Automatic w/OD, Twin Turbo Regular Unleaded V-6 3.5 L, 1FTEW1EG3JKF69057,New 2018 Ford F-150 XLT,"700 W Main St, El Paso, IL 61738",752035877,F-150
"$41,426",,25 miles, Gasoline, Ingot Silver, Black, 4WD, 10-Speed Automatic, 3.5L V6 24V PDI DOHC Twin Turbo, 1FTEW1EG7JKE05889,New 2018 Ford F-150 XLT,"1330 301st Ave NE, Isanti, MN 55040",751664528,F-150
"$52,010",,, E85 Flex Fuel, Satin Steel Metallic, INTERIOR TRIM,," TRANSMISSION, 8-SPEED AUTOMATIC",, 1GCUYDED0KZ154073,New 2019 Chevrolet Silverado Short Crew 1500 4WD,"11102 W Dodge Rd, Omaha, NE 68154",754478588,Model Unknown
"$4,900","$4,900",535 miles, Gasoline, Orange,, 4X4, Manual,500, 1HFTE4405G4201143,Used 2016 Honda,"1008 E Main St, Linn, MO 65051",754744745,Model Unknown
"$24,227","$24,227",10 miles, Gasoline, Agate Black, Light Putty w/Cloth/Vinyl Bolster Seats, FWD, Automatic 6-Speed, 1.5L 4 cyls, 3FA6P0HD1KR133565,New 2019 Ford Fusion SE,"111 Fairlane Drive, Louisburg, KS 66053",755081412,Fusion
"$38,947","$38,947",5 miles, Gasoline, Shadow Black - Black, Charcoal Black Leather, All Wheel Drive, Automatic, 3.5L V6 Turbocharged, 1FAHP2KT1JG134807,New 2018 Ford Taurus SHO,"1901 Prairie View Road, Platte City, MO 64079",742508857,Taurus
"$60,385","$60,385",10 miles, E85 Flex Fuel, 11 / 15 / 2018,, 4WD, 6-Speed Automatic, 6.2L V8 16V MPFI SOHC Flexible Fuel, 1FT8W3B67KED17915,New 2019 Ford F-350 Lariat Super Duty,"3020 457th Street Way, Kenyon, MN 55946",755759392,F-350
"$26,133","$26,133",7 miles, Gasoline, Lightning Blue Metallic, Ebony, FWD, 6-Speed Automatic, 1.5L I4 16V GDI DOHC Turbo, 1FMCU0HD1JUD15713,New 2018 Ford Escape SEL,"1700 W. Silver Spring Dr, Glendale, WI 53209",748943462,Escape
"$33,659","$33,659","18,769 miles", Gasoline, Ruby Red Metallic, Light Stone, 4WD, Automatic, 3.5L V6 DOHC 24V, 1FM5K8D88JGB48223,Used 2018 Ford Explorer XLT,"1124 N 24th St, Quincy, IL 62301",753064191,Explorer
"$16,750","$16,750","34,292 miles", Gasoline, Deep Impact Blue, Charcoal Black, FWD, 6-Speed Automatic, 2.0L I4 16V GDI DOHC Turbo, 3FA6P0H96GR280449,Used 2016 Ford Fusion SE,"1001 W 104 St, Kansas City, MO 64114",753589707,Fusion
"$30,800","$30,800","50,273 miles", Gasoline, Gray, Ebony, 4WD, 6-Speed Automatic, 3.5L V6 24V GDI DOHC Twin Turbo, 1FMJK1JT9HEA48846,Used 2017 Ford Expedition EL XLT,"2320 S Oak St, Ottawa, KS 66067",750964444,Expedition EL
"$32,500","$32,500","115,284 miles", Diesel, Tan, Tan, 4X4, Automatic 6-Speed, 6.7L V8 Turbocharger, 1FT7W2BT9CEB91456,Used 2012 Ford F-250 Lariat 4x4 4dr Crew Cab 8 ft. LB Pickup,"211 Powers Road, Rochelle, IL 61068",739235935,F-250
"$37,785","$37,785",10 miles, Gasoline, Shadow Black, Medium Earth Gray, 4WD, 10-Speed Automatic, 3.5L V6 24V PDI DOHC Twin Turbo, 1FTEW1EG3JKE05968,New 2018 Ford F-150 XL,"115 Regency Park, O'Fallon, IL 62269",741403787,F-150
"$38,172","$38,172",, Gasoline, Ruby Red, Ebony, AWD, 6-Speed Automatic, EcoBoost 2.0L I4 GTDi DOHC Turbocharged VCT, 2FMPK4K93JBC00989,New 2018 Ford Edge Titanium,"2020 Crest View Dr, Hudson, WI 54016",734214443,Edge
"$7,495","$7,495","119,983 miles", Gasoline, Black, Black, FWD, Automatic 6-Speed, 3.5L V6, 2FMGK5BC7ABA50452,Used 2010 Ford Flex SE,"5130 West Forest Home Ave Milwaukee, WI 53219, Milwaukee, WI 53219",755532671,Flex
"$49,195","$49,195",50 miles, Gasoline, Lead Foot, Black, 4WD, 10-Speed Automatic w/OD, Twin Turbo Regular Unleaded V-6 2.7 L/164, 1FTEW1EP5JFE08332,New 2018 Ford F-150 XLT,"428 Union Street , Evansville, WI 53536",750168799,F-150
"$13,549","$13,549","54,218 miles", Gasoline, Silver, Charcoal Black, FWD, Shiftable Automatic, 4 Cylinder, 1FMCU0G72GUC06858,Used 2016 Ford Escape SE,"1010 Tighe Drive, Bradley, IL 60915",742857422,Escape
"$8,389","$8,389","100,713 miles", E85 Flex Fuel, Black, Charcoal Black, FWD, 6-Speed Automatic with Auto-Shift, 2.0L I4 16V GDI DOHC Flexible Fuel, 1FADP3F2XDL208419,Used 2013 Ford Focus SE,"2570 E Sumner St, Hartford, WI 53027",754791720,Focus
"$14,977","$14,977","104,855 miles", E85 Flex Fuel, Oxford White, Medium Flint, RWD, 4-Speed Automatic, 5.4L V8 16V MPFI SOHC Flexible Fuel, 1FBSS3BL3EDB04241,Used 2014 Ford E350 Super Duty XLT,"6100 W 95th St, Oak Lawn, IL 60453",752675027,E350 Super Duty
"$13,900","$13,900","92,900 miles", Gasoline, Tuxedo Black Metallic, Medium Light Stone, FWD, 6-Speed Automatic, 3.5L V6 24V MPFI DOHC, 2FMDK3KC9DBA65188,Used 2013 Ford Edge Limited,"1600 N 2nd St, Cherokee, IA 51012",716025045,Edge
"$7,995","$7,995","121,132 miles", Gasoline, Black, Gray, Automatic 6-Speed, Automatic 6-Speed, 5.4L V8, 1FMFU18507LA47747,Used 2007 Ford Expedition Eddie Bauer,"5552 S Archer Ave, Chicago, IL 60638",753922653,Expedition
"$20,719","$20,719",11 miles, Gasoline, Moondust Silver Metallic, Ebony Black, 4WD, 6-Speed Automatic, 2.0L I4 16V GDI DOHC, MAJ6P1UL7JC201822,New 2018 Ford EcoSport SE,"30584 Olde Hawkeye Rd, Dyersville, IA 52040",731993438,EcoSport
"$16,520","$16,520",2 miles, Gasoline, Magnetic, Charcoal Black, FWD, 6-Speed Automatic with Powe, 2.0L 4 Cyl., 1FADP3F21JL303611,New 2018 Ford Focus SE,"9700 Lyndale Ave S, Minneapolis, MN 55420",734962626,Focus
"$53,661","$53,661",23 miles, Diesel, Shadow Black, Black, 4WD, Automatic, 6 Cylinder, 1FTFW1E11JFD86121,New 2018 Ford F-150 Lariat,"185 Roosevelt Rd, St Cloud, MN 56301",745773133,F-150
"$56,585","$56,585",19 miles, Diesel, Shadow Black, Black, 4WD, 10-Speed Automatic, 3.0L V6 24V DI DOHC Turbo Diesel, 1FTFW1E15JFD52506,New 2018 Ford F-150 Lariat,"935 W 23rd St, Lawrence, KS 66046",743690424,F-150
"$71,395","$71,395",104 miles, Diesel, Magnetic, Black, 4WD, 6-Speed Automatic, 6.7L V8 32V DDI OHV Turbo Diesel, 1FT7W2BT6KEC49585,New 2019 Ford F-250,"2525 E Main St, St Charles, IL 60174",747044351,F-250
"$36,333","$36,333",5 miles, E85 Flex Fuel, Oxford White, Medium Earth Gray, 4WD, 10-Speed, 5.0L V8 Ti-VCT, 1FTFX1E53JKF75845,New 2018 Ford F-150 XL,"675 Dunn Rd, Hazelwood, MO 63042",750710759,F-150
"$8,995","$8,995","166,744 miles", Gasoline, Black, Black, 4X4, Automatic 6-Speed, 5.4L V8, 1FMFU20527LA37822,Used 2007 Ford Expedition Limited,"5552 S Archer Ave, Chicago, IL 60638",755624877,Expedition
"$35,112","$35,112",12 miles, Gasoline, Ingot Silver, Ebony, AWD, 6-Speed Automatic, 3.5L V6 24V MPFI DOHC, 2FMPK4J83JBC54172,New 2018 Ford Edge SEL,"244 Melton Rd, Burns Harbor, IN 46304",745109400,Edge
"$26,235","$26,235",5 miles, Gasoline, Shadow Black, Charcoal Black, Four Wheel Drive, Automatic, 1.5L Turbocharged, 1FMCU9GD0JUD59188,New 2018 Ford Escape SE,"7466 S Lindbergh Blvd, St. Louis, MO 63125",752211825,Escape
"$15,195","$15,195",, Gasoline, Red Hot, INTERIOR TRIM,," TRANSMISSION, AUTOMATIC",, KL8CB6SA1KC733152,New 2019 Chevrolet LS 5-Door FWD,"5120 I-70 North Outer Rd, St Peters, MO 63376",754541269,Model Unknown
"$25,100","$25,100",5 miles, E85 Flex Fuel, Blue,, FWD, 6-Speed Automatic, 2.5L I4 16V MPFI DOHC Flexible Fuel, 1FMCU0F72KUA05262,New 2019 Ford Escape S,"3633 N 72nd St, Omaha, NE 68134",753140598,Escape
"$31,178","$31,178",5 miles, Gasoline, Oxford White, Pewter, RWD, 6-Speed Automatic, 3.7L V6 24V MPFI DOHC, 1FTYE2CMXJKA05422,New 2018 Ford Transit-150 Base,"3200 S. Outer Rd, Blue Springs, MO 64015",748097195,Transit-150
"$23,924","$23,924",, Gasoline, Shadow Black, Charcoal Black, 4WD, 6-Speed Automatic, EcoBoost 1.5L I4 GTDi DOHC Turbocharged VCT, 1FMCU9GD6JUD37227,New 2018 Ford Escape SE,"10401 Woodcrest Dr NW, Minneapolis, MN 55433",748721238,Escape
"$28,816","$28,816",3 miles, Gasoline, White Platinum Metallic Tri-Coat, Charcoal Black, Front Wheel Drive, Automatic, 1.5L 4-Cyl Engine, 1FMCU0HD9JUB43186,New 2018 Ford Escape SEL,"811 5th St, Clay Center, KS 67432",727693718,Escape
"$29,133","$29,133",1 miles, E85 Flex Fuel, Oxford White - White,, Rear Wheel Drive, Automatic, 3.7L V6, 1FTYE9ZMXJKA62994,New 2018 Ford Transit-150 Base,"17933 Holzhauer Automall Dr, Nashville, IL 62263",730677457,Transit-150
"$27,518","$27,518",5 miles, Gasoline, Copper,, FWD, 6-Speed Automatic, 1.5L I4 16V GDI DOHC Turbo, 3FA6P0CD9KR103561,New 2019 Ford Fusion SEL,"12836 Hwy 21, De Soto, MO 63020",750929406,Fusion
"$42,000","$42,000","3,420 miles", Gasoline, Magnetic, Medium Earth Gray, 4WD, 10-Speed Automatic, 2.7L V6 24V PDI DOHC Twin Turbo, 1FTEX1EP3JKC78359,New 2018 Ford F-150 XLT,"2525 E Main St, St Charles, IL 60174",735225623,F-150
"$20,936","$20,936",2 miles, E85 Flex Fuel, Shadow Black, Charcoal Black, FWD, Dual Shift Gearbox, 4 Cylinder, 1FADP3F28JL320325,New 2018 Ford Focus SE,"222 S Locust St, Manteno, IL 60950",736498965,Focus
"$17,543","$17,543",2 miles, Gasoline, Ingot Silver, Charcoal Black, FWD, 6-Speed Automatic, EcoBoost 1.0L I3 GTDi DOHC Turbocharged VCT, 1FADP3FE0JL245906,New 2018 Ford Focus SE,"1940 E Main St, Waukesha, WI 53186",727132629,Focus
"$5,550","$5,550","143,184 miles", E85 Flex Fuel, Blue Candy Metallic, Charcoal Black, FWD, 6-Speed Automatic with Powershift, 2.0L 4-Cylinder DGI Flex Fuel DOHC, 1FAHP3F23CL248258,Used 2012 Ford Focus SE,"W5908 Willow Rd, Plymouth, WI 53073",754140293,Focus
"$26,995","$26,995",, Gasoline, Frozen White, Ebony, FWD, 8-Speed Automatic w/OD, Regular Unleaded I-4 2.0 L/122, NM0LS7F2XK1383142,New 2019 Ford Transit Connect XLT,"330 E Roosevelt Rd, West Chicago, IL 60185",752465469,Transit Connect
"$20,900","$20,900","179,671 miles", Diesel, Red, Tan, Four Wheel Drive, Automatic,8, 1FTSW2BR3AEA89677,Used 2010 Ford F-250 XLT Super Duty Crew Cab,"405 N 6th St, Beatrice, NE 68310",750570543,F-250
"$14,790","$14,790","46,362 miles", Gasoline, Oxford White, Medium Soft Ceramic, FWD, 6-Speed Automatic, 1.5L I4 16V GDI DOHC Turbo, 3FA6P0HD4FR293817,Used 2015 Ford Fusion SE,"1900 Interstate 70 Dr SW, Columbia, MO 65203",755539681,Fusion
,,10 miles, Gasoline, Burgundy Velvet, Dune, FWD, 6-Speed Automatic w/OD, Regular Unleaded V-6 3.5 L/213, 1FAHP2E88JG115419,New 2018 Ford Taurus SEL,"807 Church St, Clinton, WI 53525",728705011,Taurus
"$19,029","$19,029",13 miles, E85 Flex Fuel, White Platinum Tri-Coat Metallic, Charcoal Black, FWD, 6-Speed Automatic with Auto-Shift, 2.0L I4 16V GDI DOHC Flexible Fuel, 1FADP3J21JL230053,New 2018 Ford Focus Titanium,"3465 Progress Pkwy, Granite City, IL 62040",721677703,Focus
"$38,980","$38,980",101 miles, Hybrid, Ruby Red Metallic Tinted Clearcoat,, FWD, Automatic CVT, 2.0L I4 16V MPFI DOHC Hybrid, 3FA6P0SU0KR108360,New 2019 Ford Fusion Energi Titanium,"2546 U.S. 30, Blair, NE 68008",755054462,Fusion Energi
"$27,998","$27,998","30,793 miles", Gasoline, Gray, Black, AWD, 6-Speed Automatic, 2.0L I4 16V GDI DOHC Turbo, 2FMPK4K92HBC04459,Used 2017 Ford Edge Titanium,"6900 Lakeland Ave N, Brooklyn Park, MN 55428",755724788,Edge
"$28,045","$28,045",5 miles, Gasoline, Lightning Blue Metallic, Charcoal Black, 4WD, 6-Speed Automatic w/OD, Intercooled Turbo Regular Unleaded I-4 1.5 L/91, 1FMCU9GD9JUD50649,New 2018 Ford Escape SE,"2505 W Broadway Blvd, Sedalia, MO 65301",753696585,Escape
"$19,990","$19,990","92,980 miles", Gasoline, Black, Tan,, A, 5.4L, 1FMJK2A55CEF15048,Used 2012 Ford Expedition EL Limited,"12 W Factory Rd, Addison, IL 60101",745212385,Expedition EL
"$35,330","$35,330",4 miles, Gasoline, Ruby Red Metallic, Medium Stone, 4WD, 6-Speed Automatic, 3.5L V6 24V MPFI DOHC, 1FM5K8D81KGA27910,New 2019 Ford Explorer XLT,"1450 Hickman Rd, Waukee, IA 50263",751030097,Explorer
"$10,490","$10,490","80,713 miles", Gasoline, Candy Red Metallic Tinted, Light stone, FWD, Automatic, 3.5L, 1FAHP2FW1AG122497,Used 2010 Ford Taurus Limited,"1600 West Lake Street, Streamwood, IL 60107",750504348,Taurus
"$43,698","$43,698",, Gasoline, Blue, Medium Earth Gray, 4WD, 10-Speed, EcoBoost 2.7L V6 GTDi DOHC 24V Twin Turbocharged, 1FTEW1EP9KFA16777,New 2019 Ford F-150 XLT,"7200 150th St W, Apple Valley, MN 55124",752768485,F-150
"$33,500","$33,500","45,337 miles", Gasoline, Ruby Red Metallic Tinted Clearcoat, Ebony, 4WD, 6-Speed Automatic w/OD, Twin Turbo Regular Unleaded V-6 3.5 L/213, 1FMJU2ATXFEF30416,Certified 2015 Ford Expedition Limited,"3100 County Road PP, Plymouth, WI 53073",747503646,Expedition
"$35,252","$35,252","19,124 miles", Gasoline, Shadow Black, Ebony Black, 4WD, 6-Speed Automatic, 3.5L V6 24V MPFI DOHC, 1FM5K8F83JGA70883,Used 2018 Ford Explorer Limited,"2303 W. Beltline Highway, Madison, WI 53713",746712240,Explorer
"$21,854","$21,854",5 miles, E85 Flex Fuel, Shadow Black, Charcoal Black, FWD, 6-Speed Automatic with Auto-Shift, 2.0L I4 16V GDI DOHC Flexible Fuel, 1FADP3J21HL236736,New 2017 Ford Focus Titanium,"14633 Cicero Ave, Midlothian, IL 60445",691139653,Focus
"$19,831","$19,831","25,930 miles", Gasoline, Ingot Silver, Medium Light Stone, 4WD, 6-Speed A/T, 1.6L 4 Cyl., 1FMCU9JX7FUB40738,Used 2015 Ford Escape Titanium,"2207 East Highway 7, Montevideo, MN 56265",744335882,Escape
,"$44,616",2 miles, Gasoline, Velocity Blue Metallic, Ebony, RWD, 6-Speed Manual w/OD, Premium Unleaded V-8 5.0 L/302, 1FA6P8CF5K5129917,New 2019 Ford Mustang GT Premium FB,"16101 S. Lincoln Hwy, Plainfield, IL 60586",751452105,Mustang
,"$24,998","83,001 miles", E85 Flex Fuel, Silver, Black, 4WD, 6-Speed Automatic, 5.0L V8 32V MPFI DOHC Flexible Fuel, 1FTFW1EF4EKD14791,Used 2014 Ford F-150 FX4,"3401 So Expressway, Council Bluffs, IA 51501",749969278,F-150
,"$17,999","33,533 miles", Hybrid, Lightning Blue, Gray, FWD, Automatic CVT, 2.0L I4 16V MPFI DOHC Hybrid, 3FA6P0LU3JR140765,Used 2018 Ford Fusion Hybrid SE,"1046 SW US Highway 169, Gower, MO 64454",755486277,Fusion Hybrid
,"$21,495","42,930 miles", Gasoline, Tuxedo Black Metallic, Ebony, AWD, 6-Speed Automatic, 2.0L I4 16V GDI DOHC Turbo, 2FMTK4J99FBC30344,Used 2015 Ford Edge SEL,"1045 E Chicago St, Elgin, IL 60120",719251953,Edge
"$42,300","$42,300",48 miles, Gasoline, Shadow Black, Black, 4WD, 10-Speed Automatic, 3.5L V6 24V PDI DOHC Twin Turbo, 1FTEW1EG4JKF51232,New 2018 Ford F-150 XLT,"1000 Summit Ave, Oconomowoc, WI 53066",749525760,F-150
"$4,993","$4,993","114,347 miles", Gasoline, Cd Silver Clearcoat Metallic, Charcoal, FWD, Automatic, Gas I4 2.0L/121, 1FAFP36N06W138174,Used 2006 Ford Focus SE,"3700 Hwy 71 S, Willmar, MN 56201",750150277,Focus
"$38,064","$38,064",2 miles, Gasoline, Shadow Black, Ebony Black, AWD, 6-Speed Automatic, 3.5L V6 Ti-VCT, 1FM5K8D8XJGC39638,New 2018 Ford Explorer XLT,"4201 S. 27th Street, Milwaukee, WI 53221",744883951,Explorer
"$45,642","$45,642",, Gasoline, Shadow Black, Ebony, AWD, 6-Speed Automatic, 3.5L V6 24V MPFI DOHC, 2FMPK4K88JBC43117,New 2018 Ford Edge Titanium,"1196 Milwaukee Ave, Burlington, WI 53105",743265087,Edge
"$10,845","$10,845","33,748 miles", E85 Flex Fuel, Tuxedo Black, Black, Front Wheel Drive, 5-Speed Automatic, 2.0L 4 CYLINDER, 1FADP3F22FL217246,Used 2015 Ford Focus SE,"316 W. Factory Road , Addison, IL 60101",756235171,Focus
"$38,506","$38,506",37 miles, Gasoline, Ingot Silver, Ebony Black, AWD, 6-Speed Automatic, 3.5L V6 Ti-VCT, 1FM5K8D86JGC39698,New 2018 Ford Explorer XLT,"2055 Ogden Ave, Naperville, IL 60540",753818895,Explorer
"$21,999","$21,999","32,482 miles", Hybrid, White Platinum Tri-Coat Metallic, Medium Soft Ceramic, FWD, Automatic CVT, 2.0L I4 16V MPFI DOHC Hybrid, 3FA6P0RU3HR388774,Used 2017 Ford Fusion Hybrid Titanium,"11501 Shawnee Mission Pkwy, Shawnee, KS 66203",750314691,Fusion Hybrid
"$423,975","$423,975",11 miles, Unknown, Infinity Black, Black,,,, SLA689X54KU113655,New 2019 Rolls-Royce,"100 Skokie Blvd, Northbrook, IL 60062",756040380,Model Unknown
"$47,092","$47,092",, Gasoline, Agate Black Metallic, Ebony, 4WD, 6-Speed Automatic, 3.5L V6 24V MPFI DOHC, 1FM5K8D87KGA40676,New 2019 Ford Explorer XLT,"4545 Merle Hay Rd, Des Moines, IA 50310",753254057,Explorer
"$32,056",,10 miles, E85 Flex Fuel, Oxford White, Dark Earth Gray, 4WD, 6-Speed Automatic, 3.3L V6 24V PDI DOHC Flexible Fuel, 1FTEX1EB7JKF36127,New 2018 Ford F-150 XL,"600 2nd St W, Jordan, MN 55352",748343010,F-150
"$28,440",,2 miles, Gasoline, Ruby Red Metallic Tinted Clearcoat, Charcoal Black, 4WD, AUTOMATIC, 4 Cylinder Engine 1.5L, 1FMCU9GDXJUD05140,New 2018 Ford Escape SE,"2500 N Main St, Madison, NE 68748",744993154,Escape
"$29,900",,5 miles, Gasoline, Rich Copper, Ebony, FWD, 6-Speed Automatic, 1.5L I4 16V GDI DOHC Turbo, 3FA6P0CD4KR102611,New 2019 Ford Fusion SEL,"301 S Ladd St, Pontiac, IL 61764",746494796,Fusion
"$14,749",,"23,291 miles", Gasoline, Black, Charcoal Black, RWD, Automatic, 3.7L V6, 1ZVBP8AM7E5294704,Used 2014 Ford Mustang V6,"9901 Central Ave NE, Blaine, MN 55434",753178019,Mustang
"$17,000",,"25,966 miles", Gasoline, Ingot Silver, Ebony, FWD, 6-Speed Automatic, 1.5L I4 16V GDI DOHC Turbo, 3FA6P0HD4HR292007,Used 2017 Ford Fusion SE,"610 NW Blue Pkwy, Lees Summit, MO 64063",756236882,Fusion
"$50,265",,12 miles, Gasoline, Ruby Red Metallic, Black, 4WD, 10-Speed Automatic, 3.5L V6 24V PDI DOHC Twin Turbo, 1FTEW1E49KFA10256,New 2019 Ford F-150 XLT,"1001 Ford Ln, Center Point, IA 52213",754894248,F-150
"$14,041",,3 miles, Gasoline, Shadow Black, Charcoal Black, FWD, 6-Speed Automatic with Auto-Shift, 1.6L I4 16V MPFI DOHC, 3FADP4BJ4JM138770,New 2018 Ford Fiesta SE,"2052 Us Hwy 30, Valparaiso, IN 46385",748935917,Fiesta
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"$17,000","$17,000","38,318 miles", Hybrid, Ingot Silver, Charcoal Black, FWD, E-CVT Automatic, 2.0L I4, 3FA6P0SU0GR157534,Used 2016 Ford Fusion Energi Titanium,"4501 South 4th Trafficway, Leavenworth, KS 66048",755022266,Fusion Energi
"$16,498","$16,498","58,752 miles", Gasoline, Oxford White, Medium Light Stone, FWD, 6-Speed Automatic, 3.5L V6 24V MPFI DOHC, 2FMDK3JC8EBA41127,Used 2014 Ford Edge SEL,"39 US-12, Fox Lake, IL 60020",754215012,Edge
"$13,695","$13,695","37,474 miles", Hybrid, Red,, FWD, Automatic CVT, 2.0L I4 16V MPFI DOHC Hybrid, 3FA6P0UU7ER255728,Used 2014 Ford Fusion Hybrid S,"1530 E New York St, Aurora, IL 60505",756294771,Fusion Hybrid
"$24,743","$24,743",, Gasoline, Moondust Silver Metallic, Ebony, 4WD, 6-Speed Automatic, 2.0L I4 16V GDI DOHC, MAJ6P1CL2JC243557,New 2018 Ford EcoSport SES,"18505 California St, Elkhorn, NE 68022",751177115,EcoSport
"$40,182","$40,182",348 miles, Gasoline, Shadow Black, Ebony Black, 4WD, 6-Speed Automatic, 2.3L I4 16V GDI DOHC Turbo, 1FM5K8DH2JGC54442,New 2018 Ford Explorer XLT,"3200 S. Outer Rd, Blue Springs, MO 64015",752285894,Explorer
